"ID","Quadratic_AICc","Quadratic_BIC","Cubic_AICc","Cubic_BIC","Logistic_AICc","Gompertz_AICc","Baranyi_AICc","Logistic_BIC","Gompertz_BIC","Baranyi_BIC","ThreePhase_AICc","ThreePhase_BIC","Best_Model_AICc","Best_Model_BIC","Quadratic_w","Cubic_w","Logistic_w","Gompertz_w","Baranyi_w","ThreePhase_w","Best_Model"
1,5.32388494841337,8.91357255433158,-38.0624146049462,-34.128664781343,1e+06,-69.871918152758,-82.8042245515268,1e+06,-65.9381683291547,-78.8704747279235,3.72164448257825,7.65539430618154,"Baranyi","Baranyi",7.28700861559904e-20,1.92204931377722e-10,0,0.00155278189108219,0.998447217916713,1.62357135175429e-19,"Baranyi_w"
2,17.5672112375014,21.1568988434196,-4.09644911466689,-0.162699291063596,1e+06,-126.489365991046,-127.230180238429,1e+06,-122.555616167443,-123.296430414826,-52.3005042542942,-48.3667544306909,"Baranyi","Baranyi",2.13620436884111e-32,1.081052718709e-27,0,0.408442649794344,0.591557350205656,3.17120596392622e-17,"Baranyi_w"
3,54.9403221395723,58.5300097454905,31.057745379218,34.9914952028213,1e+06,-73.184945744924,-71.7257258520865,1e+06,-69.2511959213207,-67.7919760284832,-52.4061159236932,-48.4723661000899,"Gompertz","Gompertz",1.01640301117557e-28,1.55991736741931e-23,0,0.674705670750628,0.325273577782832,2.07514665401367e-05,"Gompertz_w"
4,46.1742023351058,50.1789918617545,8.89177563485404,13.3977625431648,1e+06,7.58750021208918,8.48216240863118,1e+06,12.0934871204,12.988149316942,7.93541335239886,12.4414002607096,"Gompertz","Gompertz",1.39250411604397e-09,0.173609138304369,0,0.333267060559442,0.213068360163573,0.280055439580111,"Gompertz_w"
5,59.9378669751855,63.0654912225095,62.9490517711339,66.2395344612413,1e+06,57.3977785971308,57.397778115175,1e+06,60.6882612872382,60.6882608052824,57.9810505466305,61.2715332367379,"Baranyi","Baranyi",0.090875013823904,0.0201638760679821,0,0.323606825383855,0.323606903365958,0.241747381358301,"Baranyi_w"
6,-27.0395911230022,-23.4499035170839,-64.1341300539178,-60.2003802303145,1e+06,-83.8976760755356,-87.833648268101,1e+06,-79.9639262519323,-83.8998984444978,-9.25001672504314,-5.31626690143984,"Baranyi","Baranyi",5.51989070475689e-14,6.26480073474172e-06,0,0.122604596367538,0.877389138831672,7.56786681555121e-18,"Baranyi_w"
7,26.8866431683981,30.4763307743163,-24.8993298443425,-20.9655800207392,1e+06,-42.6097155181218,-40.7455199565226,1e+06,-38.6759656945185,-36.8117701329193,-21.6549515600144,-17.7212017364111,"Gompertz","Gompertz",5.81870788186402e-16,0.000102331116938094,0,0.717412764746093,0.282464697226305,2.0206910663105e-05,"Gompertz_w"
8,0.922707416954724,4.51239502287293,-33.5362454306996,-29.6024956070963,1e+06,-40.3730697923057,-19.2561856477128,1e+06,-36.4393199687024,-15.3224358241095,2.74752733260863,6.68127715621192,"Gompertz","Gompertz",1.04405583962734e-09,0.0317241696573921,0,0.968250680229043,2.51486502626069e-05,4.19246182626668e-10,"Gompertz_w"
9,-39.0071080493583,-35.4174204434401,-59.0477361877481,-55.1139863641448,1e+06,-63.2571253740392,-65.9166207766264,1e+06,-59.3233755504359,-61.9828709530231,-36.80658692749,-32.8728371038867,"Baranyi","Baranyi",1.10612482331251e-06,0.0248640142445235,0,0.203999213863832,0.771135297665778,3.68101043393011e-07,"Baranyi_w"
10,-16.9242540427794,-13.3345664368612,-43.5285111505865,-39.5947613269832,1e+06,-66.8808854955361,-73.908008817454,1e+06,-62.9471356719328,-69.9742589938507,-24.6518194424499,-20.7180696188466,"Baranyi","Baranyi",4.10568695447951e-13,2.45712279679508e-07,0,0.0289288067242032,0.971070947543545,1.95616434402078e-11,"Baranyi_w"
11,17.4502112082929,21.0398988142111,-41.2509808114107,-37.3172309878074,1e+06,-80.101856335629,-76.1843043547353,1e+06,-76.1681065120257,-72.250554531132,-32.8040887003404,-28.8703388767371,"Gompertz","Gompertz",5.74831107088446e-22,3.20879631089574e-09,0,0.876400422611713,0.123599574132488,4.70027029314654e-11,"Gompertz_w"
12,-12.274854609735,-8.68516700381675,-52.7671267189021,-48.8333768952988,1e+06,-63.9088171749027,-76.3677453286909,1e+06,-59.9750673512994,-72.4339955050876,-12.26936619789,-8.33561637428666,"Baranyi","Baranyi",1.20655583829314e-14,7.48742687310901e-06,0,0.0019666176651001,0.998025894908003,1.2032493395476e-14,"Baranyi_w"
13,-0.524824407748349,3.06486319816986,-43.0186058490613,-39.084856025458,1e+06,-93.6971738839272,-93.8276006329803,1e+06,-89.7634240603239,-89.893850809377,-59.5121179145418,-55.5783680909385,"Baranyi","Baranyi",2.83439022212522e-21,4.78483579909417e-12,0,0.483702422963329,0.51629755877664,1.82552454804295e-08,"Baranyi_w"
14,11.7679183315294,15.3576059374476,14.4002201936999,18.3339700173032,1e+06,30.3062065435322,30.3187865934251,1e+06,34.2399563671355,34.2525364170284,30.3857795284179,34.3195293520212,"Quadratic","Quadratic",0.788367415469791,0.211412946523133,0,7.43345178196245e-05,7.38684192706488e-05,7.14350699847776e-05,"Quadratic_w"
