ID,Quadratic_AICc,Quadratic_BIC,Cubic_AICc,Cubic_BIC,Logistic_AICc,Gompertz_AICc,Baranyi_AICc,Logistic_BIC,Gompertz_BIC,Baranyi_BIC,ThreePhase_AICc,ThreePhase_BIC
29,53.3247395648953,55.6444942063896,31.975233506727,34.1232928216669,NA,9.21321280630303,8.62711438753718,NA,11.3612721212429,10.775173702477,11.6509254779842,13.7989847929241
30,44.2581522562457,46.57790689774,30.7682086778612,32.9162679928011,NA,-30.350690157877,-48.42155211074,NA,-28.2026308429371,-46.2734927958002,-6.72099861322923,-4.57293929828937
31,2.38167299199522,4.05976274288891,-4.55753704361503,-3.33492485499791,NA,-19.0571217050725,-19.0511997557763,NA,-17.8345095164554,-17.8285875671592,-19.057121705364,-17.8345095167469
32,64.2545340442799,67.1300373437527,56.8199307876614,59.7564151751603,NA,25.2878759195461,29.9924121155356,NA,28.224360307045,32.9288965030345,30.500911103397,33.4373954908959
33,47.8327441415247,50.1524987830191,39.1675463844154,41.3156056993553,NA,13.7524827960585,10.6357352923059,NA,15.9005421109984,12.7837946072457,26.968734094498,29.1167934094379
34,57.1830214422122,59.5027760837066,46.7762877563404,48.9243470712802,NA,33.461304161758,29.5100392823398,NA,35.6093634766979,31.6580985972796,41.550893714375,43.6989530293149
35,50.5830238286139,54.9644859583314,40.4831249401452,45.5041121464516,NA,-72.2061088987937,-71.6404875711913,NA,-67.1851216924873,-66.6195003648849,-71.5636687842714,-66.5426815779651
36,53.3444433579651,56.2199466574379,37.4796430759221,40.416127463421,NA,17.6223954962766,17.7395715174922,NA,20.5588798837755,20.6760559049911,17.8477032494808,20.7841876369797
37,68.1921010682288,70.5118557097232,54.4743973276854,56.6224566426253,NA,-20.9292735682423,-20.9145206224825,NA,-18.7812142533025,-18.7664613075426,-20.912744060384,-18.7646847454442
38,75.4895595239531,77.8093141654475,61.3632654215015,63.5113247364414,NA,26.6963401591841,27.2659054164516,NA,28.8443994741239,29.4139647313915,27.3468143513889,29.4948736663287
39,56.6435753683258,58.9633300098202,42.1371951506938,44.2852544656337,NA,21.0865372460172,20.9312223432789,NA,23.2345965609571,23.0792816582188,23.1764303590485,25.3244896739883
40,13.1564252234027,14.8345149742964,-5.68992633798403,-4.46731414936692,NA,7.0210818168677704,7.29934387784292,NA,8.24369400548488,8.52195606646004,7.00186093248877,8.22447312110588
